Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Order Amount,Quantity Shipped,Payment Status,Time to Delivery
TX09592,1998-11-03 13:58:29.782902,9151,S9,C1,LA,10.212558248423722,1938,157,Overdue,3
TX09593,1998-11-02 13:58:29.782902,9585,S3,C10,Chicago,7.397798552551263,2680,183,Overdue,6
TX09594,1998-11-01 13:58:29.782902,9876,S5,C4,SF,16.862215466265546,1880,143,Paid,1
TX09595,1998-10-31 13:58:29.782902,9912,S2,C4,LA,12.027374306571907,2690,75,Overdue,6
TX09596,1998-10-30 13:58:29.782902,9273,S8,C6,SF,11.81673559382644,2301,116,Paid,9
TX09597,1998-10-29 13:58:29.782902,9553,S4,C5,NY,18.29544430106302,1619,199,Overdue,1
TX09598,1998-10-28 13:58:29.782902,9495,S6,C9,Chicago,13.08236540666195,2571,163,Paid,5
TX09599,1998-10-27 13:58:29.782902,9723,S6,C8,SF,15.64844143797535,1455,56,Overdue,5
TX09600,1998-10-26 13:58:29.782902,9100,S5,C9,LA,9.920981414543814,2824,86,Overdue,5
TX09601,1998-10-25 13:58:29.782902,9556,S1,C10,NY,13.419342357048674,2497,161,Overdue,7
TX09602,1998-10-24 13:58:29.782902,9081,S7,C7,SF,15.896220294590982,1862,140,Paid,2
TX09603,1998-10-23 13:58:29.782902,9528,S10,C9,SF,9.447080049721,2204,77,Overdue,1
TX09604,1998-10-22 13:58:29.782902,9072,S8,C3,LA,15.328012230442416,2930,157,Overdue,5
TX09605,1998-10-21 13:58:29.782902,9013,S1,C9,SF,13.531447457676984,2278,112,Overdue,5
TX09606,1998-10-20 13:58:29.782902,9432,S10,C2,NY,11.5128974475863,2372,169,Paid,8
TX09607,1998-10-19 13:58:29.782902,9156,S7,C9,SF,15.694543424699187,1668,172,Overdue,3
TX09608,1998-10-18 13:58:29.782902,9734,S4,C6,Chicago,9.753565547367025,1933,110,Overdue,5
TX09609,1998-10-17 13:58:29.782902,9131,S6,C4,Chicago,15.717541200503328,1356,175,Paid,5
TX09610,1998-10-16 13:58:29.782902,9337,S9,C2,LA,13.266711110669757,1122,183,Overdue,4
TX09611,1998-10-15 13:58:29.782902,9403,S5,C10,Chicago,8.684057826862285,1313,113,Overdue,4
TX09612,1998-10-14 13:58:29.782902,9375,S8,C3,Chicago,15.024132004610475,1270,138,Paid,2
TX09613,1998-10-13 13:58:29.782902,9887,S5,C5,SF,18.271465910561364,2205,165,Paid,2
TX09614,1998-10-12 13:58:29.782902,9558,S2,C9,NY,9.650209898079964,2778,78,Paid,4
TX09615,1998-10-11 13:58:29.782902,9106,S4,C7,NY,17.18497827535095,1701,80,Overdue,7
TX09616,1998-10-10 13:58:29.782902,9619,S2,C3,SF,10.041955346102846,1056,55,Paid,3
TX09617,1998-10-09 13:58:29.782902,9264,S7,C4,Chicago,17.316818576385185,1639,171,Overdue,6
TX09618,1998-10-08 13:58:29.782902,9204,S7,C2,SF,5.767265581201829,2102,108,Overdue,5
TX09619,1998-10-07 13:58:29.782902,9078,S3,C8,Chicago,5.108229708134585,1582,124,Paid,2
TX09620,1998-10-06 13:58:29.782902,9154,S7,C6,Chicago,6.69893076903152,1057,73,Overdue,6
TX09621,1998-10-05 13:58:29.782902,9782,S1,C3,Chicago,18.109142116618106,2456,51,Paid,7
TX09622,1998-10-04 13:58:29.782902,9987,S1,C5,NY,13.005827795894858,2972,99,Overdue,3
TX09623,1998-10-03 13:58:29.782902,9996,S9,C5,LA,13.911519426279463,2529,129,Overdue,8
TX09624,1998-10-02 13:58:29.782902,9246,S6,C1,NY,17.63308202541386,2820,136,Paid,4
TX09625,1998-10-01 13:58:29.782902,9530,S5,C5,Chicago,5.759687077124518,2440,84,Overdue,3
TX09626,1998-09-30 13:58:29.782902,9857,S6,C6,SF,10.806605638777018,1557,170,Paid,3
TX09627,1998-09-29 13:58:29.782902,9947,S6,C10,SF,14.646355391735872,1754,92,Overdue,4
TX09628,1998-09-28 13:58:29.782902,9537,S1,C10,Chicago,11.070202465353171,2589,135,Paid,2
TX09629,1998-09-27 13:58:29.782902,9728,S5,C2,LA,5.481953009711854,1719,84,Paid,2
TX09630,1998-09-26 13:58:29.782902,9153,S9,C3,NY,14.764154812534835,1865,183,Overdue,5
TX09631,1998-09-25 13:58:29.782902,9153,S4,C10,NY,10.87101941859198,1084,136,Paid,7
TX09632,1998-09-24 13:58:29.782902,9685,S3,C5,Chicago,5.288135024578403,1518,72,Overdue,5
TX09633,1998-09-23 13:58:29.782902,9091,S1,C3,Chicago,7.557775754800379,1491,150,Paid,9
TX09634,1998-09-22 13:58:29.782902,9432,S2,C5,LA,8.263732742509559,2308,197,Overdue,2
TX09635,1998-09-21 13:58:29.782902,9337,S3,C5,NY,12.659237575319349,2672,188,Paid,8
TX09636,1998-09-20 13:58:29.782902,9479,S4,C8,LA,7.795623515501024,2072,137,Overdue,8
TX09637,1998-09-19 13:58:29.782902,9692,S7,C10,NY,10.41990908638962,1838,56,Paid,7
TX09638,1998-09-18 13:58:29.782902,9130,S6,C9,LA,16.25998645322349,1845,134,Overdue,4
TX09639,1998-09-17 13:58:29.782902,9449,S8,C8,LA,17.115798339815896,1349,128,Overdue,7
TX09640,1998-09-16 13:58:29.782902,9992,S9,C3,LA,16.93119471103364,1855,121,Paid,6
TX09641,1998-09-15 13:58:29.782902,9809,S6,C1,SF,15.42624275608133,2458,134,Paid,7
TX09642,1998-09-14 13:58:29.782902,9786,S7,C3,SF,13.127184719072,1481,121,Paid,5
TX09643,1998-09-13 13:58:29.782902,9272,S4,C1,SF,13.259454414129518,2927,141,Paid,3
TX09644,1998-09-12 13:58:29.782902,9928,S2,C9,NY,19.30081339551032,2334,160,Overdue,8
TX09645,1998-09-11 13:58:29.782902,9587,S9,C3,LA,18.16803119120312,2403,157,Overdue,7
TX09646,1998-09-10 13:58:29.782902,9176,S9,C8,Chicago,14.746761795032404,1704,166,Overdue,8
TX09647,1998-09-09 13:58:29.782902,9695,S4,C6,Chicago,12.027424156785088,1481,125,Paid,3
TX09648,1998-09-08 13:58:29.782902,9830,S3,C3,NY,15.936056236429948,1595,147,Overdue,4
TX09649,1998-09-07 13:58:29.782902,9642,S10,C9,NY,5.940738462652061,2118,144,Paid,1
TX09650,1998-09-06 13:58:29.782902,9874,S6,C8,Chicago,19.16912294992448,1974,176,Overdue,6
TX09651,1998-09-05 13:58:29.782902,9048,S3,C3,LA,13.21369243407034,1526,52,Paid,7
TX09652,1998-09-04 13:58:29.782902,9566,S1,C7,SF,12.541856813142788,2714,139,Paid,8
TX09653,1998-09-03 13:58:29.782902,9665,S4,C5,NY,9.36252239820112,2057,106,Paid,9
TX09654,1998-09-02 13:58:29.782902,9354,S1,C2,NY,5.050842421536314,1580,103,Paid,9
TX09655,1998-09-01 13:58:29.782902,9711,S2,C8,NY,5.91864788638874,2781,107,Overdue,2
TX09656,1998-08-31 13:58:29.782902,9307,S3,C1,Chicago,8.945126869750572,2237,197,Paid,6
TX09657,1998-08-30 13:58:29.782902,9867,S8,C4,SF,13.123193880579388,2014,194,Overdue,8
TX09658,1998-08-29 13:58:29.782902,9884,S10,C4,LA,6.253704752978276,2035,114,Overdue,9
TX09659,1998-08-28 13:58:29.782902,9629,S4,C10,LA,19.580780134084968,2708,62,Overdue,4
TX09660,1998-08-27 13:58:29.782902,9774,S4,C5,Chicago,11.164411743783903,1670,134,Overdue,8
TX09661,1998-08-26 13:58:29.782902,9045,S10,C4,NY,9.74476211431063,2845,61,Paid,7
TX09662,1998-08-25 13:58:29.782902,9301,S9,C1,Chicago,12.87794719828892,2756,113,Overdue,9
TX09663,1998-08-24 13:58:29.782902,9867,S7,C7,Chicago,5.974798880719677,1149,61,Overdue,9
TX09664,1998-08-23 13:58:29.782902,9911,S2,C10,LA,17.756760103604442,2263,75,Overdue,1
TX09665,1998-08-22 13:58:29.782902,9407,S3,C2,SF,11.904157028170191,2095,91,Overdue,7
TX09666,1998-08-21 13:58:29.782902,9188,S4,C10,LA,7.675031171539681,1191,153,Paid,7
TX09667,1998-08-20 13:58:29.782902,9821,S4,C3,Chicago,7.426016441748684,1827,97,Paid,4
TX09668,1998-08-19 13:58:29.782902,9829,S10,C5,Chicago,10.41431530608128,1228,60,Overdue,2
TX09669,1998-08-18 13:58:29.782902,9128,S8,C8,NY,13.600442199647611,1283,148,Overdue,2
TX09670,1998-08-17 13:58:29.782902,9560,S10,C10,NY,11.253587869086124,2940,85,Overdue,5
TX09671,1998-08-16 13:58:29.782902,9536,S10,C8,Chicago,13.9519600761587,2482,89,Overdue,1
TX09672,1998-08-15 13:58:29.782902,9265,S6,C2,LA,15.582166173511215,2354,194,Overdue,6
TX09673,1998-08-14 13:58:29.782902,9117,S3,C9,NY,16.22733143510429,2494,86,Paid,8
TX09674,1998-08-13 13:58:29.782902,9463,S9,C6,SF,11.014333393913953,1233,161,Paid,3
TX09675,1998-08-12 13:58:29.782902,9143,S10,C9,SF,15.755049673356456,1332,121,Overdue,8
TX09676,1998-08-11 13:58:29.782902,9441,S8,C4,Chicago,7.122565298131153,1042,157,Paid,7
TX09677,1998-08-10 13:58:29.782902,9199,S9,C3,SF,12.696443004252052,2434,160,Paid,7
TX09678,1998-08-09 13:58:29.782902,9156,S5,C5,SF,6.087720752899525,1790,118,Overdue,6
TX09679,1998-08-08 13:58:29.782902,9486,S3,C5,NY,8.66158445444396,1754,103,Paid,5
TX09680,1998-08-07 13:58:29.782902,9859,S4,C4,NY,13.747800342497714,1096,187,Overdue,3
TX09681,1998-08-06 13:58:29.782902,9133,S5,C7,LA,16.106310283128806,1372,96,Overdue,8
TX09682,1998-08-05 13:58:29.782902,9911,S9,C8,NY,6.429640450834284,1601,128,Overdue,6
TX09683,1998-08-04 13:58:29.782902,9147,S9,C5,LA,8.106047701108652,1234,81,Overdue,3
TX09684,1998-08-03 13:58:29.782902,9335,S3,C9,NY,19.878473217935976,2443,105,Paid,3
TX09685,1998-08-02 13:58:29.782902,9070,S7,C7,Chicago,10.064864651559269,1096,158,Paid,6
TX09686,1998-08-01 13:58:29.782902,9232,S6,C7,LA,9.26061150598969,2908,84,Paid,7
TX09687,1998-07-31 13:58:29.782902,9333,S4,C8,Chicago,6.278856372684741,2317,137,Paid,5
TX09688,1998-07-30 13:58:29.782902,9810,S5,C4,LA,15.422641480046318,2807,164,Overdue,4
TX09689,1998-07-29 13:58:29.782902,9665,S10,C10,SF,12.623800766321544,2609,84,Paid,1
TX09690,1998-07-28 13:58:29.782902,9089,S2,C6,LA,7.36326316774768,1938,153,Paid,7
TX09691,1998-07-27 13:58:29.782902,9333,S7,C5,LA,14.493473503916109,1251,125,Overdue,4
TX09692,1998-07-26 13:58:29.782902,9198,S4,C1,LA,12.886405360416054,1367,129,Overdue,6
TX09693,1998-07-25 13:58:29.782902,9160,S2,C9,LA,13.47417947098834,1040,98,Overdue,4
TX09694,1998-07-24 13:58:29.782902,9537,S6,C2,LA,19.922822083546237,2323,118,Paid,3
TX09695,1998-07-23 13:58:29.782902,9120,S2,C6,SF,5.429190919126957,2971,160,Overdue,4
TX09696,1998-07-22 13:58:29.782902,9300,S10,C8,LA,18.724582414195694,1784,69,Paid,7
TX09697,1998-07-21 13:58:29.782902,9723,S2,C3,Chicago,17.628361423734564,1307,177,Overdue,1
TX09698,1998-07-20 13:58:29.782902,9574,S7,C5,LA,11.23014236990236,2322,145,Overdue,3
TX09699,1998-07-19 13:58:29.782902,9962,S1,C7,LA,18.21419530457544,2814,153,Paid,3
TX09700,1998-07-18 13:58:29.782902,9435,S7,C4,Chicago,14.728418635592735,1000,60,Overdue,7
TX09701,1998-07-17 13:58:29.782902,9067,S10,C5,NY,18.340317750518157,1092,124,Paid,5
TX09702,1998-07-16 13:58:29.782902,9764,S5,C1,NY,13.920963233947187,1280,61,Overdue,1
TX09703,1998-07-15 13:58:29.782902,9921,S1,C4,SF,8.242238589787693,2541,80,Overdue,4
TX09704,1998-07-14 13:58:29.782902,9458,S6,C7,LA,13.643320760776598,1457,89,Paid,6
TX09705,1998-07-13 13:58:29.782902,9513,S7,C10,LA,7.685933718952059,1487,143,Paid,5
TX09706,1998-07-12 13:58:29.782902,9397,S1,C7,NY,7.112418915309395,1821,133,Paid,9
TX09707,1998-07-11 13:58:29.782902,9619,S9,C10,LA,14.810918478821357,1845,76,Overdue,7
TX09708,1998-07-10 13:58:29.782902,9285,S7,C10,SF,19.21214924803377,1406,147,Overdue,9
TX09709,1998-07-09 13:58:29.782902,9560,S1,C4,Chicago,13.827439688111674,2298,84,Paid,9
TX09710,1998-07-08 13:58:29.782902,9139,S3,C6,LA,16.936814494733397,2975,182,Overdue,6
TX09711,1998-07-07 13:58:29.782902,9729,S5,C5,Chicago,7.525465448993311,2972,88,Paid,5
TX09712,1998-07-06 13:58:29.782902,9555,S4,C1,SF,14.813155492834133,1926,121,Overdue,9
TX09713,1998-07-05 13:58:29.782902,9928,S2,C8,NY,15.994662072447076,1486,196,Overdue,1
TX09714,1998-07-04 13:58:29.782902,9780,S1,C7,SF,5.624217807715418,2126,156,Paid,1
TX09715,1998-07-03 13:58:29.782902,9589,S4,C5,SF,6.4574647556549305,1805,195,Overdue,6
TX09716,1998-07-02 13:58:29.782902,9727,S7,C10,SF,16.72371320792524,2426,167,Paid,8
TX09717,1998-07-01 13:58:29.782902,9893,S4,C10,SF,11.59925032193259,2130,128,Paid,3
TX09718,1998-06-30 13:58:29.782902,9609,S9,C7,Chicago,11.083715043233168,2408,128,Paid,8
TX09719,1998-06-29 13:58:29.782902,9747,S8,C10,SF,18.80554395408767,1229,173,Paid,1
TX09720,1998-06-28 13:58:29.782902,9281,S8,C3,SF,19.879487365304414,2228,78,Paid,8
TX09721,1998-06-27 13:58:29.782902,9660,S5,C8,SF,16.465768053584643,2400,66,Paid,1
TX09722,1998-06-26 13:58:29.782902,9923,S1,C5,SF,16.88890661477528,1177,64,Overdue,1
TX09723,1998-06-25 13:58:29.782902,9815,S9,C2,Chicago,8.124814963604068,1097,124,Paid,3
TX09724,1998-06-24 13:58:29.782902,9995,S2,C2,SF,7.883381635099984,1569,52,Paid,7
TX09725,1998-06-23 13:58:29.782902,9935,S6,C4,NY,19.7102422292674,1336,186,Overdue,6
TX09726,1998-06-22 13:58:29.782902,9577,S10,C7,SF,15.426375788958374,1927,168,Paid,6
TX09727,1998-06-21 13:58:29.782902,9745,S5,C10,SF,15.300646969690796,1176,174,Paid,1
TX09728,1998-06-20 13:58:29.782902,9456,S10,C4,LA,9.292819565753994,1609,106,Overdue,1
TX09729,1998-06-19 13:58:29.782902,9086,S8,C9,LA,18.29719025866624,1736,179,Paid,3
TX09730,1998-06-18 13:58:29.782902,9078,S3,C2,LA,5.6666059579142045,1747,65,Overdue,2
TX09731,1998-06-17 13:58:29.782902,9204,S6,C6,SF,9.11885534697037,2115,54,Paid,1
TX09732,1998-06-16 13:58:29.782902,9790,S6,C4,NY,7.7021198612865,1939,112,Overdue,2
TX09733,1998-06-15 13:58:29.782902,9336,S10,C6,NY,15.666441179996758,1250,105,Paid,9
TX09734,1998-06-14 13:58:29.782902,9253,S3,C10,LA,15.730249855865768,2948,192,Paid,7
TX09735,1998-06-13 13:58:29.782902,9303,S7,C9,LA,13.020972317992689,2525,61,Paid,5
TX09736,1998-06-12 13:58:29.782902,9379,S4,C10,SF,5.0788932864676255,2380,194,Overdue,9
TX09737,1998-06-11 13:58:29.782902,9129,S5,C9,NY,18.10632982853028,1215,187,Overdue,4
TX09738,1998-06-10 13:58:29.782902,9595,S9,C9,NY,19.33380699491768,1431,139,Paid,9
TX09739,1998-06-09 13:58:29.782902,9275,S6,C9,LA,8.034686826301122,2871,69,Paid,2
TX09740,1998-06-08 13:58:29.782902,9698,S10,C3,NY,17.633490908813954,2740,130,Paid,2
TX09741,1998-06-07 13:58:29.782902,9557,S4,C9,LA,19.59929677602432,1537,185,Overdue,9
TX09742,1998-06-06 13:58:29.782902,9898,S8,C3,LA,9.904611850474684,2158,163,Overdue,6
TX09743,1998-06-05 13:58:29.782902,9182,S9,C10,Chicago,7.77585242897841,2067,166,Paid,6
TX09744,1998-06-04 13:58:29.782902,9267,S10,C3,Chicago,19.663100780846342,2677,153,Overdue,4
TX09745,1998-06-03 13:58:29.782902,9807,S5,C5,SF,5.896149377381668,1051,159,Paid,6
TX09746,1998-06-02 13:58:29.782902,9321,S2,C6,LA,9.139409629017234,1671,76,Overdue,9
TX09747,1998-06-01 13:58:29.782902,9511,S6,C9,SF,16.130439001384495,2896,88,Paid,2
TX09748,1998-05-31 13:58:29.782902,9611,S8,C1,Chicago,14.260302224462224,1714,156,Paid,2
TX09749,1998-05-30 13:58:29.782902,9077,S5,C8,NY,15.267660696353904,2951,138,Paid,1
TX09750,1998-05-29 13:58:29.782902,9783,S1,C4,Chicago,15.621373107281755,1074,112,Paid,8
TX09751,1998-05-28 13:58:29.782902,9338,S8,C10,Chicago,15.292163360554737,1851,124,Paid,7
TX09752,1998-05-27 13:58:29.782902,9673,S9,C7,Chicago,10.133618556156248,2208,87,Overdue,5
TX09753,1998-05-26 13:58:29.782902,9555,S1,C6,NY,9.67250339913684,1051,122,Overdue,6
TX09754,1998-05-25 13:58:29.782902,9508,S8,C6,Chicago,11.426998168405785,1929,156,Paid,2
TX09755,1998-05-24 13:58:29.782902,9237,S10,C7,LA,17.11525363967545,1238,129,Paid,8
TX09756,1998-05-23 13:58:29.782902,9133,S2,C4,LA,19.074065530250248,1625,184,Overdue,6
TX09757,1998-05-22 13:58:29.782902,9972,S4,C6,Chicago,11.828691604927023,2724,126,Overdue,5
TX09758,1998-05-21 13:58:29.782902,9191,S2,C3,SF,6.286492058244332,2085,84,Overdue,9
TX09759,1998-05-20 13:58:29.782902,9355,S2,C5,SF,19.07447798491414,1757,117,Paid,1
TX09760,1998-05-19 13:58:29.782902,9277,S10,C2,NY,6.20642312846207,1725,112,Overdue,1
TX09761,1998-05-18 13:58:29.782902,9017,S3,C3,NY,7.386644097548832,1982,144,Paid,1
TX09762,1998-05-17 13:58:29.782902,9523,S8,C9,LA,18.015170194050043,1988,143,Overdue,6
TX09763,1998-05-16 13:58:29.782902,9179,S4,C6,LA,13.272178107704171,1331,180,Paid,9
TX09764,1998-05-15 13:58:29.782902,9122,S7,C3,Chicago,10.290292967946588,2894,90,Paid,8
TX09765,1998-05-14 13:58:29.782902,9245,S10,C2,SF,18.96364529870207,1158,140,Paid,6
TX09766,1998-05-13 13:58:29.782902,9733,S3,C5,LA,19.40759583260313,1412,171,Overdue,9
TX09767,1998-05-12 13:58:29.782902,9372,S10,C10,SF,9.961440412016255,1286,55,Overdue,1
TX09768,1998-05-11 13:58:29.782902,9050,S3,C5,NY,18.026362160008624,1523,170,Paid,6
TX09769,1998-05-10 13:58:29.782902,9999,S2,C1,NY,15.177932778139784,2826,57,Paid,4
TX09770,1998-05-09 13:58:29.782902,9070,S6,C3,Chicago,9.117370593483663,2001,103,Overdue,8
TX09771,1998-05-08 13:58:29.782902,9479,S6,C7,Chicago,19.12149021612088,2014,137,Overdue,2
TX09772,1998-05-07 13:58:29.782902,9559,S1,C9,LA,5.946036689499043,1312,62,Paid,7
TX09773,1998-05-06 13:58:29.782902,9018,S7,C5,SF,9.769134487954384,2704,182,Paid,2
TX09774,1998-05-05 13:58:29.782902,9773,S4,C4,LA,10.943924160722926,1026,120,Paid,4
TX09775,1998-05-04 13:58:29.782902,9083,S3,C3,LA,15.359798263646,2934,107,Overdue,9
TX09776,1998-05-03 13:58:29.782902,9154,S8,C10,SF,5.576495396292734,2501,86,Paid,8
TX09777,1998-05-02 13:58:29.782902,9564,S2,C9,LA,18.346653527724875,1838,172,Paid,9
TX09778,1998-05-01 13:58:29.782902,9618,S9,C7,Chicago,14.886544152267216,2955,184,Overdue,2
TX09779,1998-04-30 13:58:29.782902,9356,S8,C7,SF,9.125342467197642,2389,139,Overdue,5
TX09780,1998-04-29 13:58:29.782902,9815,S8,C8,SF,14.875131408363504,1407,132,Overdue,4
TX09781,1998-04-28 13:58:29.782902,9646,S3,C10,LA,13.053858798788424,1337,123,Paid,8
TX09782,1998-04-27 13:58:29.782902,9442,S4,C1,SF,10.044136431122745,1407,155,Overdue,2
TX09783,1998-04-26 13:58:29.782902,9068,S2,C4,Chicago,5.4289470560723245,2099,159,Paid,3
TX09784,1998-04-25 13:58:29.782902,9522,S2,C5,Chicago,13.266510146203135,2691,144,Paid,4
TX09785,1998-04-24 13:58:29.782902,9142,S4,C5,NY,6.232722721962576,1074,159,Overdue,7
TX09786,1998-04-23 13:58:29.782902,9191,S6,C1,NY,17.15264533721605,1258,55,Paid,2
TX09787,1998-04-22 13:58:29.782902,9386,S5,C3,NY,6.327884783421549,1356,137,Paid,8
TX09788,1998-04-21 13:58:29.782902,9377,S1,C2,NY,11.43108913025265,2538,79,Overdue,6
TX09789,1998-04-20 13:58:29.782902,9580,S10,C7,LA,11.518276882688188,1284,58,Overdue,7
TX09790,1998-04-19 13:58:29.783899,9534,S1,C5,NY,13.34302493175604,2439,114,Paid,4
TX09791,1998-04-18 13:58:29.783899,9692,S6,C3,NY,5.592618351810888,2077,99,Paid,1
TX09792,1998-04-17 13:58:29.783899,9292,S3,C8,NY,8.057486713071098,2445,192,Paid,2
TX09793,1998-04-16 13:58:29.783899,9008,S3,C1,NY,7.992517760074504,2246,107,Overdue,6
TX09794,1998-04-15 13:58:29.783899,9270,S7,C1,LA,13.98455922035798,2463,183,Overdue,1
TX09795,1998-04-14 13:58:29.783899,9386,S1,C6,NY,8.954532989530719,1832,120,Overdue,7
TX09796,1998-04-13 13:58:29.783899,9092,S1,C1,SF,7.162924713170106,1740,95,Paid,8
TX09797,1998-04-12 13:58:29.783899,9965,S10,C4,Chicago,5.275296084477567,2684,140,Paid,8
TX09798,1998-04-11 13:58:29.783899,9528,S3,C6,SF,17.608172529190284,2773,187,Paid,2
TX09799,1998-04-10 13:58:29.783899,9153,S8,C1,LA,19.573222956812536,2576,145,Overdue,4
TX09800,1998-04-09 13:58:29.783899,9404,S1,C9,LA,15.548929899622673,1745,86,Overdue,9
TX09801,1998-04-08 13:58:29.783899,9839,S10,C4,LA,11.190686383229025,2555,103,Overdue,6
TX09802,1998-04-07 13:58:29.783899,9148,S4,C9,Chicago,6.830164128805125,1245,151,Paid,7
TX09803,1998-04-06 13:58:29.783899,9888,S9,C9,NY,12.12657277242473,2595,88,Paid,5
TX09804,1998-04-05 13:58:29.783899,9266,S4,C6,LA,11.859825849651136,2738,109,Paid,9
TX09805,1998-04-04 13:58:29.783899,9421,S10,C7,NY,11.298144634050564,1954,90,Overdue,4
TX09806,1998-04-03 13:58:29.783899,9839,S8,C1,LA,10.67455371801562,1457,97,Paid,7
TX09807,1998-04-02 13:58:29.783899,9617,S7,C5,Chicago,12.45130190077204,1182,127,Paid,8
TX09808,1998-04-01 13:58:29.783899,9471,S3,C3,SF,6.09771068650238,1258,51,Paid,6
TX09809,1998-03-31 13:58:29.783899,9892,S7,C10,SF,5.574418950928389,2659,59,Overdue,1
TX09810,1998-03-30 13:58:29.783899,9546,S7,C10,Chicago,5.9594042558079,1885,183,Overdue,6
TX09811,1998-03-29 13:58:29.783899,9630,S10,C6,NY,7.999977201781654,1269,180,Paid,7
TX09812,1998-03-28 13:58:29.783899,9525,S3,C4,LA,9.17105383378627,1812,123,Paid,4
TX09813,1998-03-27 13:58:29.783899,9502,S2,C9,SF,7.541864293489869,1620,134,Paid,1
TX09814,1998-03-26 13:58:29.783899,9013,S9,C7,Chicago,8.77875070000642,1350,74,Paid,7
TX09815,1998-03-25 13:58:29.783899,9777,S1,C4,NY,7.7875609503972125,2762,85,Paid,3
TX09816,1998-03-24 13:58:29.783899,9651,S7,C6,SF,7.261148894082592,2211,114,Overdue,6
TX09817,1998-03-23 13:58:29.783899,9805,S4,C2,Chicago,9.394739925497674,1501,137,Overdue,6
TX09818,1998-03-22 13:58:29.783899,9363,S2,C3,LA,10.96268944748816,2200,84,Paid,3
TX09819,1998-03-21 13:58:29.783899,9118,S2,C7,Chicago,16.164001619546056,2416,135,Paid,2
TX09820,1998-03-20 13:58:29.783899,9237,S8,C4,NY,19.33324914257062,2461,159,Overdue,5
TX09821,1998-03-19 13:58:29.783899,9545,S7,C10,SF,18.78447965273984,1837,193,Paid,3
TX09822,1998-03-18 13:58:29.783899,9168,S7,C7,LA,12.13900673914377,2021,176,Overdue,3
TX09823,1998-03-17 13:58:29.783899,9521,S5,C9,NY,11.92017633465671,2372,118,Paid,8
TX09824,1998-03-16 13:58:29.783899,9633,S10,C5,Chicago,6.885468427294362,2843,140,Overdue,4
TX09825,1998-03-15 13:58:29.783899,9912,S8,C1,SF,19.576101899044502,2517,191,Paid,5
TX09826,1998-03-14 13:58:29.783899,9656,S2,C5,SF,16.401466957326985,2086,150,Overdue,8
TX09827,1998-03-13 13:58:29.783899,9962,S2,C6,NY,17.713523908116336,2780,69,Paid,1
TX09828,1998-03-12 13:58:29.783899,9957,S5,C2,LA,8.512454984771205,1179,77,Overdue,7
TX09829,1998-03-11 13:58:29.783899,9734,S1,C8,NY,11.0162897611246,2557,164,Paid,5
TX09830,1998-03-10 13:58:29.783899,9882,S6,C2,SF,6.539676555180636,2334,177,Paid,2
TX09831,1998-03-09 13:58:29.783899,9768,S4,C9,SF,19.11219658021883,1624,55,Overdue,2
TX09832,1998-03-08 13:58:29.783899,9779,S6,C2,SF,9.287438286906331,2133,71,Overdue,8
TX09833,1998-03-07 13:58:29.783899,9870,S7,C3,LA,13.940146435231629,1514,136,Paid,4
TX09834,1998-03-06 13:58:29.783899,9515,S3,C8,SF,7.283300434260773,1257,185,Overdue,2
TX09835,1998-03-05 13:58:29.783899,9937,S8,C6,SF,17.041949825574807,2722,178,Overdue,8
TX09836,1998-03-04 13:58:29.783899,9396,S7,C1,NY,7.795170008955273,1539,120,Overdue,6
TX09837,1998-03-03 13:58:29.783899,9865,S1,C4,SF,17.140765865918546,1420,169,Overdue,9
TX09838,1998-03-02 13:58:29.783899,9105,S6,C5,Chicago,11.02643821917244,1247,174,Overdue,5
TX09839,1998-03-01 13:58:29.783899,9084,S7,C3,NY,13.666355248556046,2476,110,Overdue,1
TX09840,1998-02-28 13:58:29.783899,9213,S4,C1,SF,9.045631711369062,2032,125,Paid,3
TX09841,1998-02-27 13:58:29.783899,9120,S2,C3,NY,18.24164684631716,2725,130,Overdue,5
TX09842,1998-02-26 13:58:29.783899,9131,S10,C9,NY,16.3980266578241,2311,99,Overdue,5
TX09843,1998-02-25 13:58:29.783899,9849,S9,C2,Chicago,10.314109459313524,1464,129,Paid,7
TX09844,1998-02-24 13:58:29.783899,9196,S7,C1,NY,13.780460646332466,2098,58,Paid,5
TX09845,1998-02-23 13:58:29.783899,9018,S1,C7,NY,6.934826885384865,1101,58,Paid,9
TX09846,1998-02-22 13:58:29.783899,9641,S8,C7,LA,7.407084358817082,1510,125,Overdue,8
TX09847,1998-02-21 13:58:29.783899,9011,S3,C5,SF,13.005164308807965,1290,58,Paid,5
TX09848,1998-02-20 13:58:29.783899,9080,S4,C2,LA,14.608981500970296,2582,165,Overdue,6
TX09849,1998-02-19 13:58:29.783899,9329,S5,C1,SF,13.36147570593489,2937,107,Overdue,7
TX09850,1998-02-18 13:58:29.783899,9865,S1,C5,NY,13.391119968087118,2571,170,Overdue,7
TX09851,1998-02-17 13:58:29.783899,9773,S6,C10,SF,16.13435211354007,2682,92,Overdue,9
TX09852,1998-02-16 13:58:29.783899,9391,S10,C4,NY,18.536112211450394,1122,179,Overdue,3
TX09853,1998-02-15 13:58:29.783899,9636,S6,C9,SF,10.813963182017822,2688,78,Paid,5
TX09854,1998-02-14 13:58:29.783899,9306,S2,C5,NY,13.053999431915578,1429,199,Paid,7
